id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
554d875b,10.20877700085884,0.5,0.026443423231881567,0.13730819813206463,0.2609645185154595,0.31800559285113167,9.068544800657357,0.45797915837780034,0.25775905450571146,0.08324111869259662,-0.0042017717244978315,0.04473335976708631,0.03879868165305622,0.09396496258308949,0.12005180726390309,0.1979078245492013,0.09934137502749156,0.234156719718258,0.449395460800629,0.16284332330751355,0.4731678623947498,5.3597587899139425,1.332928079786121,2.375857930957293,0.06503803875059021,0.2694682317092266,0.1234728879179835,0.01823912019508059,0.02786883570099036,0.2116510986096405,0.08217105405952564,0.0010700646330709734,0.002420058464822594,0.0011483061584105258,0.03282347861490195,0.002094709978544549,0.0035344889872715754,0.022061512297225954,0.0019054935474204437,0.01480823039472047,0.017395936530350882,0.004513714271570431,0.007639814280518158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39418970640365,3.3866200452449142,75.57037682173255,2.191300398795405,0.8452681558486814,7.6408509600238155,1.853065067528427,7.970438352540829,6.374867257729051,0.5769730924844749,0.7425163727007545,3.021482180056584,4.965678970485661,4.876585215786285,1.5992943676158429,1.4321632110764506,4.326360634923003,0.17475690012374678,1.9867133341297485,1.9736575026233891,0.014837680818425972,0.10869847224419256,0.0028867868778159507,0.00021118377969367092,1.4061938722290072e-05,0.0019864760872478774,1.0786410356012643,0.9018039767187845,0.16989052932513737,0.000472640906405019,0.26182348809223177,4.732125933018558,0.1520056921429258,3.0642623885054903,2.5236274796750995e-10,0.9184695620387212
9db75c83,18.382876297127453,0.5,0.01642727949608946,0.16548330203044626,0.15835460650337285,0.08137282394829416,10.385518241280728,0.6311437294089481,2.2462606429214977,4.680346892141297,0.00041341271281550816,-0.004856000474704679,0.05372442625015755,0.06469167606673264,0.117952458785381,0.3138057712392251,0.10041647256347441,0.31718764622560336,0.057459700721040764,0.16267411649698446,7.15313996038654e-05,4.47645607034994,4.382043936142217,1.5270182347885701,0.21187438372962522,0.31371018447561355,0.10555916120370935,0.0136582912272209,0.07997859203665127,2.1526237596576254,0.08087955289863621,4.59946733924266,0.0010021359025164376,0.010424857721997962,0.02241886358495126,0.008325540421566363,0.03267794752801313,0.06323667079876923,0.009645741383996506,0.029731416278610426,0.011456848957716472,0.005121077571925345,3.206050614881159e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.042891218197942,38.835395086254636,8.144182868098563,5.09313877804417,9.749546339378089,1.4760332725529535,2.0264934629429567,1.4119366717642825,8.95684742087392,0.2545542628207889,0.17784745122209714,3.1046100214385532,2.9658879043113564,2.7419492735764734,0.5015702249226518,2.4963125027646833,1.7547161435706438,0.328284969384347,0.714113051559691,1.1695082509962855,0.06150497471052261,0.012915915728048162,0.00733158968127335,0.00016348358186596672,0.000382806927884729,0.004696740347473677,1.4064492059850748,0.9059404831215149,0.30962099402395504,0.0005448596293408915,0.2718298357018022,4.180650685047436,0.172561979558731,1.2604833786018763,5.237743716247515e-11,0.9350323221354421
f518ad4b,46.881279001106236,0.5,-0.013505321335786026,0.0018314529948990725,0.002882719974672761,0.08071790240763017,17.63150564334256,12.370013879654465,11.968824763045387,4.669829843023002,-0.013194768269374392,-0.021713239636424454,-0.005607956101559237,0.004985947155425472,4.719063908625098e-05,0.0004612211901854943,0.00026224400651303053,0.00011050524514491197,0.00827541067236034,0.16138631741386147,4.9487401398867455e-05,7.331380893479121,5.792394683622816,4.507730066240622,4.261973032439859,4.051452444252432,4.056588402962174,4.456973238933085,4.271123686130111,3.24072783798219,0.06989184717891138,4.5999379958440905,0.00207726243537807,0.014860082384330528,0.004912854942677072,0.0005379001989383761,0.0050672743071512516,0.007258193946380461,4.442324168202828e-06,7.161952888188135e-06,0.0015316555309553067,0.00766651498969876,4.551055713456562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.543610414888416,26.143659705732873,24.76792131128158,3.702662202654457,45.42543807407268,46.64931501841412,0.07840300901419003,0.005805289519676634,7.2394477460927,0.7024358364024436,0.011080315775463319,2.029305471537649,4.158699547851775,0.6781803859343439,0.4347789048975211,2.6131200874106932,2.9976367613948036,0.009744121442364683,0.000804294407327762,1.2140607264512728,0.005901826739825829,0.001471921011302733,0.09961189232162054,2.1743642819355324e-05,0.0002984534195225441,0.001439913053384968,0.48325889141497447,0.6823855187983925,0.01163044238303063,0.0018859899456465593,0.1946990002091097,4.932656644995787,0.1374735894816535,0.9158449918516569,3.217788803016004e-10,0.6860783526777856
4e5bbfb2,1000000.0,0.5,-0.042480403557303266,-0.03822622976493312,-0.07986210654280514,-0.02236190476322741,2000018.6498303395,333354.2435676726,30.828537070188958,1666669.404371806,0.0,-0.03117808359939532,-0.09626312707251448,-0.006472129214900452,-0.04036184423549213,-0.06784471584440678,-0.08946555074647473,-0.05672320594855942,-0.09339756293338125,0.0,-0.04472380952645482,1000000.0,666671.9229885577,333346.7268417818,8.173268103110718,333338.5733749981,7.496924571418256,16.8262949495246,7.5257979494478,6.476444171216561,1000000.0,666669.404371806,0.0,0.005161278722291579,0.09427686998465211,0.06231128814508593,0.07364381682218625,0.12262377460088524,0.07377254072661026,0.10349615353975973,0.12992929362011038,0.0,0.028860423394864984,0.0,0.030336970520036467,0.04739719725836147,0.06979296949186328,0.04649358641660737,0.07686600329464587,0.09055864205439268,0.071114650830666,0.08942905835608785,0.0,0.019775039086712798,0.0,57.32577082288129,73.18898502921753,100.79605642613387,25.5480310313675,90.54016134209576,128.4498272690366,146.60836018606076,46.069501954352354,0.0,33.57750481487315,0.0,10.449124731508208,24.57136670336689,30.519348651542497,20.10532222848025,28.29119854173456,29.14068098277632,18.397726895569942,21.474768361415872,0.0,9.083206878213103,0.005907728244601789,0.00013198201057374853,0.0002556826684330401,0.0014062012641286427,2.1138768646614134,0.6856667944943371,0.8505378397538883,0.00016856493447434166,0.28944369371236306,4.886581239545269,2.102783698199186,1.9930598231685477,8.191171988711618e-10,0.9529340262840633
85d50afd,47.91601132694059,0.5,-0.00200597341246731,-6.055235139289188e-05,0.00012866649291081887,0.00011724390384898181,13.292789998297184,12.948340367253987,12.180431257820603,9.494208622386964,-0.001489377420049987,-0.003175860298113361,-0.0013526825192385825,0.0001799402662501589,3.415522121889184e-05,-0.0003957525416477264,0.00014591971587990616,0.00012905357736441101,0.00011102618548813945,0.00023877483338436857,-4.287025686404954e-06,4.823725694785659,4.229822590391869,4.239241713119658,4.811906669526921,4.051295677627276,4.08513802009979,4.466775766332579,4.2704996402594695,3.4431558512285556,4.893122662606886,4.601085959780079,3.2856837226091235e-05,0.00014808219144632405,6.973252693133877e-05,1.155242993478225e-05,3.64652874346975e-05,8.582475635955123e-05,7.896393491319842e-06,4.153542551663623e-06,5.929016378639849e-06,5.425591585980953e-06,1.6864212205882723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17981295100796166,0.9412119453519385,0.6741934046902124,0.4960351034468092,0.8646290019056364,1.9291271835253898,0.012701562761117216,0.0010878658651385616,0.012736245745457125,0.010295253083296855,0.05562673380913569,0.006377855759057217,0.1245658489839807,0.04148605009756909,0.00858330963363553,0.12389485086596895,0.08248992918488808,0.0013280439251232203,0.0023447786862441987,0.0055554630760390605,0.0004785195321038518,0.00022835206841940003,0.02547895200317521,0.00024549039314432266,0.00016049852809491537,0.0007383638352531051,1.0963634043309112,0.8814448641866776,0.07482221582785498,0.006164660573870989,0.3255750254672107,3.916705553520143,0.10475570405207821,0.6582610610354951,4.30661513869306e-10,0.8903079399244198
9ed87a8e,1000000.0,0.5,0.0,-0.052469859585935176,0.05111158437667639,0.04214857481107208,3000000.0,63.704617736716415,666681.104414963,7.257294906003124,0.0,0.0,0.0,-0.0974045651153382,0.11400654961055597,-0.17401156325302328,0.0023542203503596573,0.05698012900974533,0.09400040376992418,0.1050832082072755,-0.020786058585131342,1000000.0,1000000.0,1000000.0,42.28430831114657,5.455189692137964,15.965119733431882,333341.39860877435,4.556871984581545,333335.1489342041,1.9711062777361341,5.28618862826699,0.0,0.0,0.0,0.7267437867029769,0.23021408263346824,0.21230127616932556,0.1923916584564553,0.4365916203878227,0.211691824247095,0.04157615098295089,0.10659683062731952,0.0,0.0,0.0,0.07046730493328988,0.07934945207081943,0.08151841277122829,0.050431872148039604,0.07811085197743002,0.03792152838497351,0.06970519703723316,0.12280381188073315,0.0,0.0,0.0,78.76195733695282,86.86980655310488,105.90600845123124,65.40124505669088,63.38280974215053,83.3571122884448,127.45214408301631,30.93198064007984,0.0,0.0,0.0,39.472577752385696,36.83372570443799,37.86915526860974,25.18946857354655,34.808860874079606,22.818892341019232,25.04416150584395,19.319574626848738,0.04867875682154793,0.0001453994543296334,0.00011201542575819066,0.0009841573223192443,1.0112536275869393,0.8602606841089108,0.6305536474442814,0.002817226832919093,0.10783797698032535,4.519698948818537,0.8208120976886651,9.262776377615339,4.9484543554509234e-11,0.9483107640706613
dfe1554d,1.9558472118211556,0.5,0.08210403229398608,0.1575625134972866,0.24773712774740494,0.30360900941428165,0.7060806747533073,1.1058050518246814,0.02818827186623198,0.012477603725337728,0.06146888803408799,0.09912905950482553,0.08571414934304472,0.12138355930242517,0.15331331781256294,0.19799066337687168,0.10909434397544722,0.253711758799541,0.3804052804672266,0.14179414731119064,0.46542387151737263,0.12674490143182596,0.018026690494579625,0.5613090828269017,0.978565094224661,0.012693467196446637,0.11454649040357384,0.00026965135542168594,0.003604865213134176,0.024313755297676116,0.0002778028584805811,0.012199800866857147,0.0033980770145075278,0.004790313200365304,0.018851508199927012,0.00464795033938744,0.009027545150079452,0.0060799618838745404,0.0056060490168522124,0.023006943404927278,0.06005168854248873,0.004069476269271344,0.040258742270260994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471703992978727,11.686440556252691,7.94717132404523,3.2651458164735874,2.7124441579803573,10.290005097436222,3.5644469496400055,6.523598499365772,6.755079881762371,0.6627500897124695,2.423669604728543,2.016416660753627,5.096307581034611,4.692291386744557,2.0517532330112336,2.5980234900843775,4.0875559789357885,0.4329611466872409,1.3776441215709745,2.678792673438009,0.027762838272688464,0.14359655553355205,0.07984719824103695,0.00017889284950739663,0.0001614912053721756,0.0009232168487066335,1.452421269568464,0.5417691231020851,0.8734393061608496,0.0002943734475519975,0.08336411410050812,5.148311785114575,0.6219278709766841,0.7583053015938798,2.451494053206206e-10,0.9419186383506615
0e270876,43.48626346762226,0.5,0.010458067957293928,0.01347018315194122,0.008382085207840386,0.014322947081689524,11.29914819075083,10.402442768141448,11.182752638506118,10.586680018067245,0.012415514677803224,0.00382074856638389,0.01513794062769467,0.01234855668820369,0.021209154780555656,0.006852837987064314,0.005771719122350426,0.008628115437942022,0.010746421063228713,-0.017495088054111225,0.04614098221749027,2.7407373497873615,4.686278788071714,3.872132052891755,3.499712818712758,3.0626083512147386,3.840121598213951,4.006548479592905,3.9959178511392963,3.1802863077739167,6.842129271127522,3.7445507469397232,0.013109241974421077,0.015193754669088505,0.02575842274300316,0.011516172231790009,0.006397767984759761,0.0012979494486219107,0.0011534485835642085,0.013644867976230941,0.002597916677261764,0.02990611713683328,0.04873346813068482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09084485546714,112.72889360424473,81.8535493813932,16.19406592512111,15.796960385208072,10.944067420189791,2.188115816989465,34.684153264931886,5.166283471326027,14.417247286248482,35.29041323518215,6.670302413858568,7.581931704063369,6.726101260698607,0.5986276488772581,1.2665562098387189,0.5201773221707134,0.44464217221022334,0.8156791711292142,1.1183495625400708,0.21946850067222998,0.22286067600817536,0.04122641074200022,3.782534668922777e-05,0.0002526236883556966,0.00335281378283834,0.7838367524715696,0.9787967595621069,0.609768447057625,0.00026308929153937466,0.740832613364139,4.14785684092871,1.3955869689257907,0.23718898996040408,1.3828567759277513e-10,0.9916648497118047
cfa1d37a,1000000.0,1.0,0.0,-0.0421659239722852,0.01657362569943829,0.01554423825961653,3000000.0,35.167117299935285,13.115702025687344,9.051600055768269,0.0,0.0,0.0,-0.06859231374802037,0.05304494383174827,-0.1109504020005835,0.003947014435077583,0.05840103224836554,-0.012627169585128254,0.014199813137529917,0.016888663381703143,1000000.0,1000000.0,1000000.0,20.957369021057822,5.196939575932504,9.012808702944962,5.19892940628261,2.801529358628827,5.115243260775907,4.490056347904603,4.561543707863667,0.0,0.0,0.0,0.18343635489880597,0.2013533430975425,0.17197788048604926,0.13439582597153596,0.04148925700611856,0.11206370895110063,0.11367998265471868,0.08169585025038054,0.0,0.0,0.0,0.06862148694757826,0.06978885145244601,0.07195975987254347,0.07839890999349693,0.08255733717827991,0.0870264563855987,0.02163523049241652,0.008806113269455185,0.0,0.0,0.0,43.25271586633599,121.39020287502721,48.946821991172776,88.86233013838364,63.76001432879409,142.62049229629272,76.58842728128216,70.51482703486239,0.0,0.0,0.0,33.88921074038753,34.461168875370426,34.28882568401151,29.366643310883433,29.966009534958555,26.937092333283164,13.247902979400429,10.584087841513458,0.0053461320939255375,0.00010689439687719683,0.00022298291343598035,0.0008844704992116018,0.6089179942562906,0.41616775317171295,0.5471000591057442,0.00021113054700509543,0.7240895868980122,4.872435147103238,0.6556026984647534,4.823458440498403,1.5965114006623744e-10,0.7355276999133977
4abd05a4,3.2616887966189414,1.0,0.056779486579851844,0.1720293465339158,0.25384999265226765,0.31878549947735846,2.7627359639342273,0.2562327724376949,0.039344322208065274,0.07425633290095028,0.023048087165492736,0.07711170071883935,0.07017867185522343,0.1011358311897594,0.1689186020552146,0.2460336063567734,0.10122090448129321,0.27888094058990226,0.3814481328856074,0.16140034727766298,0.4761706516770539,1.2870431944441156,0.3019061957381645,1.173786573751947,0.23493470275139774,0.0010224504168371141,0.020275619269460008,0.01043648621672356,0.0030380364335906517,0.025869799557751066,0.07017837770932801,0.0040779551916222635,0.0029655248073326874,0.0214053624198717,0.03095182878785216,0.005052401867105122,0.011853042782577474,0.04842930709629764,0.006361976328004185,0.017583490976153707,0.04294054808509429,0.008593196498991604,0.021096583698240898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889892313343819,17.4973338452178,66.27069300635794,9.348561230096164,1.731831226040186,3.0249062196942993,1.619305388850397,1.7035806008693077,14.656004035291723,0.6089403055763126,1.0200559472522281,3.519550099276055,4.57101531889517,4.707671881697784,2.608308021615718,2.185208374180171,4.67117697288399,0.7691095650544882,1.2600854543269326,2.7669537463024683,0.06292195865507795,0.11577248091852055,0.007980152385926767,5.9388948722228004e-05,8.639633851054574e-05,0.0016253620232108456,4.652863876403811,0.8303229482999672,0.9021424379917056,0.0001065327953036583,0.09467328456317475,5.514705680778568,0.21141793288671268,2.728198392006522,4.83790776181039e-11,0.9833056031480802
